"id","user","aviso","pedido","pedido_cliente","item","ordem","cliente","quant_a_fat","quant_fat","quant","entrega","data_saida","codprod","descricao","desenho","matriz","statuspv","statusav"
"9558","ANA GABRIELA",NULL,"2331","4515545833","10","7777","WEG_ITAJAI","9",NULL,NULL,"2024-04-26",NULL,"13440228-3-6","CJTO BASE SECCIONADORA SOH 550KV-COMPONENTE 13218838 POS.06","10003521551","NAO","1","0"
"9559","ANA GABRIELA",NULL,"2331","4515545833","10","7778","WEG_ITAJAI","9",NULL,NULL,"2024-04-26",NULL,"13440228-3-7","CJTO BASE SECCIONADORA SOH 550KV-COMPONENTE 13192817 POS.07","10003482119","NAO","1","0"
"9560","ANA GABRIELA",NULL,"2331","4515545833","10","7779","WEG_ITAJAI","9",NULL,NULL,"2024-04-26",NULL,"13440228-3-8","CJTO BASE SECCIONADORA SOH 550KV-COMPONENTE 13192817 POS.08","10003521492","NAO","1","0"
"9561","ANA GABRIELA",NULL,"2374","4515242598","60","7808","WEG_ITAJAI","2",NULL,NULL,"2024-04-05",NULL,"15972626","GARFO ARTICULADO SECCIONADORA","10008515704","SIM","1","0"
"9562","ANA GABRIELA",NULL,"2373","4515550144","10","7807","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"17822475","TUBO LISO","10011959737","SIM","0","0"
"9563","ANA GABRIELA",NULL,"7817","4514739498","10","7817","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14060692","CONTATO MOVEL AV 245KV 1.250A CHAPA AL 8","10005005765","SIM","1","0"
"9564","ANA GABRIELA",NULL,"2378","4514739498","10","7818","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14060692-1","CONTATO MOVEL AV 245KV 1.250A CHAPA AL 8 POS.01","10005014440","NAO","1","0"
"9565","ANA GABRIELA",NULL,"2378","4514739498","10","7819","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14060692-2","CONTATO MOVEL AV 245KV 1.250A CHAPA AL 8 POS.02","10002651500","NAO","1","0"
"9566","ANA GABRIELA",NULL,"2377","4515332089","30","7813","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14023910","CONTATO FIXO LAV CENT 242KV 2.000A CHAPA","10004963667","SIM","1","0"
"9567","ANA GABRIELA",NULL,"2377","4515332089","30","7814","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14023910-1","CONTATO FIXO LAV CENT 242KV 2.000A CHAPA POS.1","10004963157","NAO","1","0"
"9568","ANA GABRIELA",NULL,"7815","4515332089","30","7815","WEG_ITAJAI","7",NULL,NULL,"2024-05-17",NULL,"14023910-2","CONTATO FIXO LAV CENT 242KV 2.000A CHAPA POS.2","10004963237","NAO","1","0"
"9569","ANA GABRIELA",NULL,"2377","4515332089","30","7816","WEG_ITAJAI","14",NULL,NULL,"2024-05-17",NULL,"14023910-3","CONTATO FIXO LAV CENT 242KV 2.000A CHAPA POS.3","10004963284","NAO","1","0"
"9570","ANA GABRIELA",NULL,"2376","4515332089","20","7810","WEG_ITAJAI","6",NULL,NULL,"2024-05-17",NULL,"14034575","CONTATO MOVEL AVR 245KV 2.000A CHAPA AL","10004976811","SIM","1","0"
"9571","ANA GABRIELA",NULL,"2376","4515332089","20","7811","WEG_ITAJAI","6",NULL,NULL,"2024-05-17",NULL,"14034578-1","CONTATO MOVEL AVR 245KV 2.000A CHAPA AL POS.1","10004976693","NAO","1","0"
"9572","ANA GABRIELA",NULL,"2376","4515332089","20","7812","WEG_ITAJAI","6",NULL,NULL,"2024-05-17",NULL,"14034575-2","CONTATO MOVEL AVR 245KV 2.000A CHAPA AL POS.2","10002535069","NAO","1","0"
"9573","ANA GABRIELA",NULL,"2375","4515332089","10","7809","WEG_ITAJAI","6",NULL,NULL,"2024-05-17",NULL,"14036861","BASE CONTATO FIXO AL 6101 15,8X277,5X152","10004980103","NAO","1","0"
"9574","ANA GABRIELA",NULL,"2402","4515589212","180","7846","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219867","BUCHA ALUMINIO 120X40X60X700MM","10008948655","SIM","0","0"
"9575","ANA GABRIELA",NULL,"2401","4515589212","160","7845","WEG_ITAJAI","36",NULL,NULL,"2024-05-10",NULL,"16650656","BATENTE ESPACADOR BASE","10009713018","SIM","1","0"
"9576","ANA GABRIELA",NULL,"2400","4515589212","150","7844","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16219960","TAMPA PROTECAO TUBO LAMINA PRINC LB 0","10008948694","SIM","0","0"
"9577","ANA GABRIELA",NULL,"2397","4515589212","120","2397","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16647467","SUPORTE CHIFRE RESTRITOR 147,26MM","10009707735","SIM","1","0"
"9578","ANA GABRIELA",NULL,"2398","4515589212","130","7842","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16647462","SUPORTE CHIFRE RESTRITOR 147,26MM","10009707417","SIM","1","0"
"9579","ANA GABRIELA",NULL,"2399","4515589212","140","7843","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16646670","SUPORTE CHIFRE RESTRITOR 431,1MM","10009705807","SIM","1","0"
"9580","ANA GABRIELA",NULL,"2396","4515589212","110","7840","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16648061","SUPORTE CHIFRE RESTRITOR 242,8MM","10009708185","SIM","1","0"
"9581","ANA GABRIELA",NULL,"2393","4515589212","80","7838","WEG_ITAJAI","208",NULL,NULL,"2024-05-10",NULL,"16110881","MOLA 0X0X26-4,8MM","10008755474","SIM","1","0"
"9582","ANA GABRIELA",NULL,"2394","4515589212","90","7839","WEG_ITAJAI","50",NULL,NULL,"2024-05-10",NULL,"15976930","SUPORTE FIXACAO SUPORTE P/ SECCIONADOR 2","10008522198","SIM","1","0"
"9583","ANA GABRIELA",NULL,"2388","4515589212","30","7837","WEG_ITAJAI","6",NULL,NULL,"2024-05-10",NULL,"15449299","TUBO LISO","10007554795","SIM","1","0"
"9584","ANA GABRIELA",NULL,"2385","4515486039","30","7831","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15970137","CONTATO MOVEL AV 550KV 4.000A CHAPA AL 1","10008511425","SIM","1","0"
"9585","ANA GABRIELA",NULL,"2385","4515486039","30","7832","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15970137-1","CONTATO MOVEL AV 550KV 4.000A CHAPA AL 1 POS.1","10008511307","NAO","1","0"
"9586","ANA GABRIELA",NULL,"2385","4515486039","30","7833","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15970137-2","CONTATO MOVEL AV 550KV 4.000A CHAPA AL 1 POS.2","10008511327","NAO","1","0"
"9587","ANA GABRIELA",NULL,"2385","4515486039","30","7835","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15970137-3","CONTATO MOVEL AV 550KV 4.000A CHAPA AL 1 POS.3","10008511406","NAO","1","0"
"9588","ANA GABRIELA",NULL,"2385","4515486039","30","7836","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15970137-4","CONTATO MOVEL AV 550KV 4.000A CHAPA AL 1 POS.4","10008754218","NAO","1","0"
"9589","ANA GABRIELA",NULL,"2384","4515486039","70","2384","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15971997","TUBO FACA SECCIONADOR","10008514727","SIM","1","0"
"9590","ANA GABRIELA",NULL,"2384","4515486039","70","7828","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15971997-1","TUBO FACA SECCIONADOR POS.1","10008514611","NAO","1","0"
"9591","ANA GABRIELA",NULL,"2384","4515486039","70","7829","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15971997-2","TUBO FACA SECCIONADOR POS.2","10008514675","NAO","1","0"
"9592","ANA GABRIELA",NULL,"2384","4515486039","70","7830","WEG_ITAJAI","4",NULL,NULL,"2024-05-17",NULL,"15971997-3","TUBO FACA SECCIONADOR POS.3","10008514696","NAO","1","0"
"9593","ANA GABRIELA",NULL,"2383","4515486039","40","7824","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15967965","PROTECAO ANTI-CORONA","10008507821","SIM","1","0"
"9594","ANA GABRIELA",NULL,"2383","4515486039","40","7825","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15967965-1","PROTECAO ANTI-CORONA POS.1","10008507821","NAO","1","0"
"9595","ANA GABRIELA",NULL,"2383","4515486039","40","7826","WEG_ITAJAI","4",NULL,NULL,"2024-05-17",NULL,"15967965-2","PROTECAO ANTI-CORONA POS.2","10008507821","NAO","1","0"
"9596","ANA GABRIELA",NULL,"2381","4515486039","50","7822","WEG_ITAJAI","24",NULL,NULL,"2024-05-17",NULL,"15511442","BASE CONTATO FIXO AL 6101 12,7X380X101,6MM","10007692173","SIM","1","0"
"9597","ANA GABRIELA",NULL,"2382","4515486039","60","7823","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15976664","TUBO LISO - TUBO LISO ALUMINIO PARA FACA DA CHAVE SECCIONADOR","10008521996","SIM","1","0"
"9598","ANA GABRIELA",NULL,"2380","4515486039","20","7821","WEG_ITAJAI","1",NULL,NULL,"2024-05-17",NULL,"15975244","BASE CONTATO FIXO ALU 6063 25,4X700X203","10008520095","SIM","1","0"
"9599","ANA GABRIELA",NULL,"2379","4515486039","10","7820","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"16110422","BASE CONTATO MOVEL 2X125X105MM","10008754959","SIM","1","0"
"9600","ANA GABRIELA",NULL,"2384","4515486039","70","7827","WEG_ITAJAI","2",NULL,NULL,"2024-05-17",NULL,"15971997","TUBO FACA SECCIONADOR","10008514727","SIM","1","0"
"9601","ANA GABRIELA",NULL,"2423","4201720840","40","7860","GE_PLT","24",NULL,NULL,"2024-04-30",NULL,"HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","1","0"
"9602","ANA GABRIELA",NULL,"2423","4201720840","40","7861","GE_PLT","24",NULL,NULL,"2024-04-30",NULL,"HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS 01","NAO","1","0"
"9603","ANA GABRIELA",NULL,"2423","4201720840","40","7862","GE_PLT","48",NULL,NULL,"2024-04-30",NULL,"HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","1","0"
"9604","ANA GABRIELA",NULL,"2423","4201720840","40","7863","GE_PLT","24",NULL,NULL,"2024-04-30",NULL,"HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","1","0"
"9605","ANA GABRIELA","083/24","2421","4201720840","20","7856","GE_PLT","10",NULL,NULL,"2024-04-23",NULL,"HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","1","1"
"9606","ANA GABRIELA",NULL,"2421","4201720840","20","7857","GE_PLT","10",NULL,NULL,"2024-04-23",NULL,"HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS 01","NAO","1","0"
"9607","ANA GABRIELA",NULL,"2421","4201720840","20","7858","GE_PLT","20",NULL,NULL,"2024-04-23",NULL,"HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","1","0"
"9608","ANA GABRIELA",NULL,"2421","4201720840","20","7859","GE_PLT","10",NULL,NULL,"2024-04-23",NULL,"HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","1","0"
"9609","ANA GABRIELA",NULL,"2422","4201720840","30","7855","GE_PLT","20",NULL,NULL,"2024-04-24",NULL,"HVHV310369-04","TERMINAL DE CONEXÃO DO RESISTOR DS","HV310369-04","SIM","1","0"
"9610","ANA GABRIELA","083/24","2420","4201720840","10","7854","GE_PLT","12",NULL,NULL,"2024-04-22",NULL,"HVHV309110-02","BUCHA LUVA CENTRAL M16 BB  Ø1350/MCD","HV309110-02","SIM","0","2"
"9611","ANA GABRIELA","080/24","2419","4201719436","20","7850","GE_PLT","12",NULL,NULL,"2024-04-22",NULL,"HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","0","2"
"9612","ANA GABRIELA",NULL,"2419","4201719436","20","7851","GE_PLT","12",NULL,NULL,"2024-04-22",NULL,"HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS 01","NAO","1","0"
"9613","ANA GABRIELA",NULL,"2419","4201719436","20","7852","GE_PLT","24",NULL,NULL,"2024-04-22",NULL,"HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","1","0"
"9614","ANA GABRIELA",NULL,"2419","4201719436","20","7853","GE_PLT","12",NULL,NULL,"2024-04-22",NULL,"HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","1","0"
"9615","ANA GABRIELA","080/24","2418","4201719436","30","7849","GE_PLT","6",NULL,NULL,"2024-04-22",NULL,"HVHV310369-04","TERMINAL DE CONEXÃO DO RESISTOR DS","HV310369-04","SIM","0","2"
"9616","ANA GABRIELA","080/24","2417","4201719436","10","7848","GE_PLT","6",NULL,NULL,"2024-04-19",NULL,"HVHV309110-02","BUCHA LUVA CENTRAL M16 BB  Ø1350/MCD","HV309110-02","SIM","0","2"
"9617","ANA GABRIELA","080/24","2403","4201716613","10","7847","GE_RMG","12",NULL,NULL,"2024-04-19",NULL,"HVHV400252-01","DISPOSITIVO RETIRADA DE OLEO OTCF/OTEF MANG.200MM","HV400252-01","SIM","0","2"
"9618","ANA GABRIELA",NULL,"2430","92","1","7865","SHAMAH","1100",NULL,NULL,"2024-04-12",NULL,"SH4-0200330P002","MOLA DE LAMINA P2","N4-0200330","SIM","0","0"
"9619","ANA GABRIELA",NULL,"2435","4201714651","10","7866","GE_RBH","7",NULL,NULL,"2024-04-17",NULL,"HVHV305342-08","SAPATA PESADA - BRAÇO 3/8POL - Ø177.8MM","HV305432-08","SIM","1","0"
"9620","ANA GABRIELA",NULL,"2435","4201714651","10","7867","GE_RBH","7",NULL,NULL,"2024-04-17",NULL,"HVHV305342-08","SAPATA PESADA - BRAÇO 3/8POL - Ø177.8MM POS.1","HV305432-08 POS.1","NAO","1","0"
"9621","ANA GABRIELA",NULL,"2435","4201714651","10","7868","GE_RBH","14",NULL,NULL,"2024-04-17",NULL,"HVHV305342-08.2","SAPATA PESADA - BRAÇO 3/8POL - Ø177.8MM POS.2","HV305432-08 POS.2","NAO","1","0"
"9622","ANA GABRIELA",NULL,"2444","4515589212","170","7926","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16219958","BUCHA ALUMINIO 121X44X12,7X90MM","10008948668","SIM","1","0"
"9623","ANA GABRIELA",NULL,"2395","4515589212","100","7923","WEG_ITAJAI","50",NULL,NULL,"2024-05-10",NULL,"15975246","CALCO COLUNA MANDICULA 0MM","10008520128","SIM","1","0"
"9624","ANA GABRIELA",NULL,"2395","4515589212","100","7924","WEG_ITAJAI","50",NULL,NULL,"2024-05-10",NULL,"15975246-1","CALCO COLUNA MANDICULA 0MM POS.1","10008520128","NAO","1","0"
"9625","ANA GABRIELA",NULL,"2395","4515589212","100","7925","WEG_ITAJAI","50",NULL,NULL,"2024-05-10",NULL,"15975246-2","CALCO COLUNA MANDICULA 0MM POS.2","10008520128","NAO","1","0"
"9626","ANA GABRIELA",NULL,"2392","4515589212","70","7920","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219865","SUPORTE FACA SEC","10008948643","SIM","0","0"
"9627","ANA GABRIELA",NULL,"2392","4515589212","70","7921","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219865-1","SUPORTE FACA SEC POS.1","10008948643","NAO","1","0"
"9628","ANA GABRIELA",NULL,"2392","4515589212","70","7922","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219865-2","SUPORTE FACA SEC POS.2","10008948643","NAO","1","0"
"9629","ANA GABRIELA",NULL,"2391","4515589212","60","7917","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219959","GARFO ARTICULADO SECCIONADORA","10008948685","SIM","1","0"
"9630","ANA GABRIELA",NULL,"2391","4515589212","60","7918","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219959-1","GARFO ARTICULADO SECCIONADORA POS.01","10008948685","NAO","1","0"
"9631","ANA GABRIELA",NULL,"2391","4515589212","60","7919","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219959-2","GARFO ARTICULADO SECCIONADORA POS.02","10008948685","NAO","1","0"
"9632","ANA GABRIELA",NULL,"2390","4515589212","50","7916","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16219961","FACA SECC LB 362KV 5070X141,3X9,53MM","10008948716","SIM","1","0"
"9633","ANA GABRIELA",NULL,"2389","4515589212","40","7913","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16219966","CALCO SUPERIOR PARA LB 280MM","10008948785","SIM","1","0"
"9634","ANA GABRIELA",NULL,"2389","4515589212","40","7914","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16219966-1","CALCO SUPERIOR PARA LB 280MM POS.1","10008948785","NAO","1","0"
"9635","ANA GABRIELA",NULL,"2389","4515589212","40","7915","WEG_ITAJAI","48",NULL,NULL,"2024-05-10",NULL,"16219966-2","CALCO SUPERIOR PARA LB 280MM POS.2","10008948785","NAO","1","0"
"9636","ANA GABRIELA",NULL,"2387","4515589212","20","7910","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16322907","CALCO SUPERIOR PARA LB 137,5MM","10009127187","SIM","0","0"
"9637","ANA GABRIELA",NULL,"2387","4515589212","20","7911","WEG_ITAJAI","12",NULL,NULL,"2024-05-10",NULL,"16322907-1","CALCO SUPERIOR PARA LB 137,5MM POS.01","10009127187","NAO","1","0"
"9638","ANA GABRIELA",NULL,"2387","4515589212","20","7912","WEG_ITAJAI","24",NULL,NULL,"2024-05-10",NULL,"16322907-2","CALCO SUPERIOR PARA LB 137,5MM POS.02","10009127187","NAO","1","0"
"9639","ANA GABRIELA",NULL,"2386","4515589212","10","7907","WEG_ITAJAI","6",NULL,NULL,"2024-05-10",NULL,"16323723","SUPORTE FACA SEC","10009127568","SIM","0","0"
"9640","ANA GABRIELA",NULL,"2386","45155859212","10","7908","WEG_ITAJAI","6",NULL,NULL,"2024-05-10",NULL,"16323723-1","SUPORTE FACA SEC POS.1","10009127568","NAO","1","0"
"9641","ANA GABRIELA",NULL,"2386","4515589212","10","7909","WEG_ITAJAI","6",NULL,NULL,"2024-05-10",NULL,"16323723-2","SUPORTE FACA SEC POS.2","10009127568","NAO","1","0"
"9642","ANA GABRIELA","079/24","2443","4201716949","20","7903","GE_PLT","6",NULL,NULL,"2024-04-19",NULL,"HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","0","1"
"9643","ANA GABRIELA",NULL,"2443","4201716949","20","7904","GE_PLT","6",NULL,NULL,"2024-04-19",NULL,"HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS 01","NAO","1","0"
"9644","ANA GABRIELA",NULL,"2443","4201716949","20","7905","GE_PLT","12",NULL,NULL,"2024-04-19",NULL,"HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","1","0"
"9645","ANA GABRIELA",NULL,"2443","4201716949","20","7906","GE_PLT","6",NULL,NULL,"2024-04-19",NULL,"HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","1","0"
"9646","ANA GABRIELA",NULL,"2371","4515628502","10","7899","WEG_ITAJAI","158",NULL,NULL,"2024-05-17",NULL,"14153893","BASE CONTATO MOVEL 15,88X245X101,6MM","10005184725","SIM","1","0"
"9647","ANA GABRIELA",NULL,"2371","4515628502","10","7900","WEG_ITAJAI","158",NULL,NULL,"2024-05-17",NULL,"14153893-1","BASE CONTATO MOVEL 15,88X245X101,6MM POS.1","10004240441","NAO","1","0"
"9648","ANA GABRIELA",NULL,"2371","4515628502","10","7901","WEG_ITAJAI","158",NULL,NULL,"2024-05-17",NULL,"14153893-2","BASE CONTATO MOVEL 15,88X245X101,6MM POS.2","10002883212","NAO","1","0"
"9649","ANA GABRIELA",NULL,"2371","4515628502","10","7902","WEG_ITAJAI","158",NULL,NULL,"2024-05-17",NULL,"14153893-3","BASE CONTATO MOVEL 15,88X245X101,6MM POS.3","10005186798","NAO","1","0"
"9650","ANA GABRIELA",NULL,"2442","4515556135","10","7898","WEG_ITAJAI","1",NULL,NULL,"2024-05-03",NULL,"17841025","CONJ FERRAGENS WSAV 69KV 1.250A 2.710MM","10011992826","SIM","1","0"
"9651","ANA GABRIELA",NULL,"2299","4515474054","40","7893","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153817","FACA SECC HE 145KV 755X85X3,91MM","10005192352","SIM","1","0"
"9652","ANA GABRIELA",NULL,"2299","4515474054","40","7894","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153817-1","FACA SECC HE 145KV 755X85X3,91MM POS.1","10005192244","NAO","1","0"
"9653","ANA GABRIELA",NULL,"2299","4515474054","40","7895","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153817-1-1","FACA SECC HE 145KV 755X85X3,91MM POS.1-1","10005192244","NAO","1","0"
"9654","ANA GABRIELA",NULL,"2299","4515474054","40","7896","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153817-1-2","FACA SECC HE 145KV 755X85X3,91MM POS.1-2","10003065376","NAO","1","0"
"9655","ANA GABRIELA",NULL,"2299","4515474054","40","7897","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153817-2","FACA SECC HE 145KV 755X85X3,91MM POS.2","10005189402","NAO","1","0"
"9656","ANA GABRIELA",NULL,"2298","4515474054","30","7888","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153990","FACA SECC HE 145KV 837X85X3,91MM","10005192492","SIM","1","0"
"9657","ANA GABRIELA",NULL,"2298","4515474054","30","7889","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153990-1","FACA SECC HE 145KV 837X85X3,91MM POS.1","10005192430","NAO","1","0"
"9658","ANA GABRIELA",NULL,"2298","4515474054","30","7890","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153990-1-1","FACA SECC HE 145KV 837X85X3,91MM POS.1-1","10005192430","NAO","1","0"
"9659","ANA GABRIELA",NULL,"2298","4515474054","30","7891","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153990-1-2","FACA SECC HE 145KV 837X85X3,91MM POS.1-2","10003065376","NAO","1","0"
"9660","ANA GABRIELA",NULL,"2298","4515474054","30","7892","WEG_ITAJAI","27",NULL,NULL,"2024-05-17",NULL,"14153990-2","FACA SECC HE 145KV 837X85X3,91MM POS.2","10005189611","NAO","1","0"
"9661","ANA GABRIELA",NULL,"2297","4515474054","20","7883","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153907","FACA SECC HE 72,5KV 485X65X3,91MM","10005189960","SIM","1","0"
"9662","ANA GABRIELA",NULL,"2297","4515474054","20","7884","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153907-1","FACA SECC HE 72,5KV 485X65X3,91MM POS.1","10005189700","NAO","1","0"
"9663","ANA GABRIELA",NULL,"2297","4515474054","20","7885","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153907-1-1","FACA SECC HE 72,5KV 485X65X3,91MM POS.1-1","10005189700","NAO","1","0"
"9664","ANA GABRIELA",NULL,"2297","4515474054","20","7886","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153907-1-2","FACA SECC HE 72,5KV 485X65X3,91MM POS.1-2","10003065376","NAO","1","0"
"9665","ANA GABRIELA",NULL,"2297","4515474054","20","7887","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153907-2","FACA SECC HE 72,5KV 485X65X3,91MM POS.2","10005189611","NAO","1","0"
"9666","ANA GABRIELA",NULL,"2296","4515474054","10","7878","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153905","FACA SECC HE 72,5KV 343X85X3,91MM","10005189440","SIM","1","0"
"9667","ANA GABRIELA",NULL,"2296","4515474054","10","7879","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153905-1","FACA SECC HE 72,5KV 343X85X3,91MM POS.1","10005188580","NAO","1","0"
"9668","ANA GABRIELA",NULL,"2296","4515474054","10","7880","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153905-1-1","FACA SECC HE 72,5KV 343X85X3,91MM POS.1-1","10005188580","NAO","1","0"
"9669","ANA GABRIELA",NULL,"2296","4515474054","10","7881","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153905-1-2","FACA SECC HE 72,5KV 343X85X3,91MM POS.1-2","10003065376","NAO","1","0"
"9670","ANA GABRIELA",NULL,"2296","4515474054","10","7882","WEG_ITAJAI","18",NULL,NULL,"2024-05-10",NULL,"14153905-2","FACA SECC HE 72,5KV 343X85X3,91MM POS.2","10005189402","NAO","1","0"
"9671","ANA GABRIELA",NULL,"2436","4201709230","50","7873","GE_PLT","24",NULL,NULL,"2024-04-26",NULL,"HVHV309108-02","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR)","HV309108-02","SIM","1","0"
"9672","ANA GABRIELA",NULL,"2436","4201709230","50","7874","GE_PLT","24",NULL,NULL,"2024-04-26",NULL,"HVHV309108-02-1","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.01","HV309108-02 POS.01","NAO","1","0"
"9673","ANA GABRIELA",NULL,"2436","4201709230","50","7875","GE_PLT","48",NULL,NULL,"2024-04-26",NULL,"HVHV309108-02-2","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.02","HV309108-02 POS 02","NAO","1","0"
"9674","ANA GABRIELA",NULL,"2436","4201709230","50","7876","GE_PLT","24",NULL,NULL,"2024-04-26",NULL,"HVHV309108-02-3","SAPATA ESPECIAL P/ BOBINA (PED.TUBULAR) POS.03","HV309108-02 POS 03","NAO","1","0"
"9675","ANA GABRIELA",NULL,"2322","4201712111","30","7869","GE_RMG","12",NULL,NULL,"2024-05-09",NULL,"HVHV308751-01","TANK S HANDLE BOX TWO WINDOWS OTCF","HV308751-01","SIM","1","0"
"9676","ANA GABRIELA",NULL,"2322","4201712111","30","7870","GE_RMG","12",NULL,NULL,"2024-05-09",NULL,"HVHV308751-01.1","TANK S HANDLE BOX TWO WINDOWS OTCF POS.1","HV308751-01","NAO","1","0"
"9677","ANA GABRIELA",NULL,"2322","4201712111","30","7871","GE_RMG","12",NULL,NULL,"2024-05-09",NULL,"HVHV308751-01.2","TANK S HANDLE BOX TWO WINDOWS OTCF POS.2","HV308751-01","NAO","1","0"
"9678","ANA GABRIELA",NULL,"2322","4201712111","30","7872","GE_RMG","12",NULL,NULL,"2024-05-09",NULL,"HVHV308751-01.3","TANK S HANDLE BOX TWO WINDOWS OTCF POS.3","HV308751-01","NAO","1","0"
